Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Town,https://www.crunchbase.com/organization/town-9f84,"Mar 13, 2025","$18,000,000",Not Started,"Agentic AI, Artificial Intelligence (AI)","San Francisco, California, United States",Town is the AI assistant that already knows your work and acts on it — before you have to ask.,"19,497",https://town.com/,—,"South Park Commons, Conviction, First Round Capital, WndrCo, Mischief",First Round Capital,https://x.com/TownAI/,https://www.linkedin.com/company/town-com/,11-50,"$18,000,000",2024
Neutron Star Systems,https://www.crunchbase.com/organization/neutron-star-systems,"Mar 13, 2025","$7,952,355",Not Started,"Artificial Intelligence (AI), Cloud Computing, Electrical Distribution, Information Technology, Machine Learning, Marine Transportation, Semiconductor, Space Travel","Cologne, Nordrhein-Westfalen, Germany","Neutron Star Systems develops superconducting propulsion tech, enabling scalable, efficient, sustainable mobility for spacecraft.","21,243",https://www.bayern-startups.com/neutron-star-systems-pionier-der-raumfahrtindustrie-der-zukunft/,Less than $1M,"Air Force Research Laboratory, CNM Ingenuity",—,https://x.com/neutronstarsys,https://www.linkedin.com/company/neutronstar-systems/,1-10,"€3,640,000","Dec 16, 2019"
Mallard Bay,https://www.crunchbase.com/organization/mallard-bay-outdoors,"Mar 13, 2025","$7,479,522",Not Started,"FinTech, Hunting, Online Portals, Outdoor Advertising, Outdoors, Recreation, SaaS","Baton Rouge, Louisiana, United States","Mallard Bay is a SaaS platform helping hunting and fishing outfitters manage bookings, payments, and operations in one place.","21,741",https://mallardbay.com/for-guides,$1M to $10M,"Rice University, Softeq Venture Fund, Callais Capital, Soul Venture Partners, Acadian Capital Ventures","Rice University, Soul Venture Partners",https://x.com/mallard_bay,https://www.linkedin.com/company/mallard-bay-outdoors-llc,11-50,"$879,522",Jan 2020
Myrobalan Therapeutics,https://www.crunchbase.com/organization/myrobalan-therapeutics,"Mar 13, 2025","$34,250,000",Not Started,"Biotechnology, Health Care, Neuroscience, Therapeutics","Medford, Massachusetts, United States",Myrobalan Therapeutics is a biotechnology company developing oral neurorestorative therapies for individuals with CNS diseases.,"22,159",https://myrotx.com/,$10M to $50M,"3E Bioventures, The ALS Association, National Multiple Sclerosis Society (NMSS), Cowin Venture, AB Magnitude Ventures Group","Cowin Venture, National Multiple Sclerosis Society (NMSS), The ALS Association",,https://www.linkedin.com/company/myro-therapeutics,11-50,"$850,000",2021
Sciencia AI,https://www.crunchbase.com/organization/sciencia-ai,"Mar 13, 2025","$9,000,000",Not Started,"Artificial Intelligence (AI), Data Integration, Generative AI, Software","Palo Alto, California, United States","Sciencia AI provides a simplified end-to-end solution for the entire ML lifecycle, with improved data at its core.","30,595",https://www.scienciaai.com/,—,Capital,Capital,,https://www.linkedin.com/company/sciencia-ai,51-100,"$8,000,000",2021
Spire Global,https://www.crunchbase.com/organization/spire,"Mar 13, 2025","$712,347,223",Not Started,"Analytics, Big Data, Cyber Security, Data Integration, Government, Information Services, Information Technology, Military, National Security","San Francisco, California, United States","Spire Global is a space to cloud data analytics company utilizing satellites to provide maritime, aviation, and weather tracking.","36,791",http://www.spire.com/,$100M to $500M,"European Investment Bank, Bessemer Venture Partners, Seraphim Space, Francisco Partners, Industry Ventures","Blue Torch Capital, European Investment Bank, Francisco Partners, GPO Fund, ITOCHU Corporation, Mitsui Global Investment, Promus Ventures, RRE Ventures, Scottish Enterprise, Scottish Investment Bank, Signal Ocean, The Luxembourg Future Fund, UK Space Agency",https://x.com/spireglobal,https://www.linkedin.com/company/spireglobal,251-500,"$40,000,000",2012
Perfuze,https://www.crunchbase.com/organization/perfuze,"Mar 13, 2025","€47,500,000",Not Started,"Health Care, Manufacturing, Medical, Medical Device","Newcastle, Galway, Ireland",Perfuze is a medical device company developing catheter-based aspiration technology to treat acute ischemic stroke.,"37,011",https://www.perfuze.com/,—,"EQT Life Sciences, Enterprise Ireland, SV Health Investors, Seroba Life Sciences, EarlyBirdCapital","EarlyBird, EarlyBirdCapital, EQT Life Sciences, Seroba Life Sciences, SV Health Investors",,https://www.linkedin.com/company/perfuze,11-50,"€22,000,000",2018
cartagon.ai,https://www.crunchbase.com/organization/cartagon-ai,"Mar 13, 2025","€30,000,000",Not Started,"Artificial Intelligence (AI), Business Development, Information Technology","Berlin, Berlin, Germany",cartagon.ai is a software company that offers platforms through artificial intelligence.,"37,233",https://www.cartagon.ai/,—,Core Capital Investments,Core Capital Investments,,https://www.linkedin.com/company/cartagon-ai/,11-50,"€30,000,000",2025
Acadeum,https://www.crunchbase.com/organization/college-consortium,"Mar 13, 2025","$25,623,220",Not Started,"Education, E-Learning, Internet","Austin, Texas, United States",Acadeum is a developer of the academic sharing platform.,"44,022",https://www.acadeum.com/,$1M to $10M,"Next Coast Ventures, Pearson Ventures, Green Street Impact Partners, Rethink Education, ECMC","Green Street Impact Partners, Lumina Foundation",https://x.com/acadeum,https://www.linkedin.com/company/acadeum-network,11-50,"$1,703,220","May 1, 2016"
Autoverse Studios,https://www.crunchbase.com/organization/autoverse-studios,"Mar 13, 2025","$9,000,000",Not Started,"Gaming, PC Games, Video Games","Costa Mesa, California, United States","Autoverse Studios offers Auto Legends, a competitive social auto racing game.","45,479",https://autoverse.studio/,—,"Coinbase Ventures, White Star Capital, Saison Capital, LiquidX, Side Door Ventures","Coinbase Ventures, White Star Capital",,https://www.linkedin.com/company/autoverse-studios,11-50,"$1,000,000",2022
DALPS Universal Loyalty Cards,https://www.crunchbase.com/organization/zloadr,"Mar 13, 2025","$18,350,000",Not Started,"Advertising, Consulting, E-Commerce, Information Technology, Internet, Marketing, News, Publishing, Social News, Web3","London, England, United Kingdom",DALPS Universal Loyalty Cards eliminate wallet clutter by replacing multiple store cards with one intelligent card that works everywhere.,"46,715",https://dalps.org/,$10M to $50M,"Crude Capital, SEW Capital, Sam Enrico Williams","Crude Capital, Sam Enrico Williams",https://x.com/dalpsglobal,https://www.linkedin.com/company/dalps,1-10,"$18,000,000",2014
TastyUrban,https://www.crunchbase.com/organization/tastyurban,"Mar 13, 2025","€8,000,000",Not Started,"Food and Beverage, Food Delivery, Food Processing","Berlin, Berlin, Germany",TastyUrban is in the process of developing a new generation of restaurant usage and strategy.,"47,764",https://www.tastyurban.com/,$1M to $10M,"IBB Ventures, Cardumen Capital, Monte Carlo Capital, Earlybird Venture Capital, Fulcrum Global Capital","Alexander Artope, Earlybird Venture Capital, IBB Ventures, Ronny Shibley",,https://www.linkedin.com/company/tastyurban/,1-10,"€6,500,000",2022
SilverLeaf Wealth Management,https://www.crunchbase.com/organization/silverleaf-wealth-management,"Mar 13, 2025","$30,000,000",Not Started,"Financial Services, Insurance, Wealth Management","Omaha, Nebraska, United States","SilverLeaf Wealth Management offers wealth management, financial management, insurance and tax planning services.","69,225",https://silverleafwealth.com/,—,Turning Rock Partners,Turning Rock Partners,https://x.com/silverleafwm,https://www.linkedin.com/company/silverleaf-wealth-management,11-50,"$30,000,000",2015
Wavepiston,https://www.crunchbase.com/organization/wavepiston,"Mar 13, 2025","€7,275,000",Not Started,"Energy, Energy Management, Renewable Energy, Water","Helsingør, Hovedstaden, Denmark",Wavepiston converts the energy in the waves to produce clean power and clean water all over the world.,"75,062",http://www.wavepiston.dk/,$1M to $10M,"Pario Ventures, EISMEA, The Blue Line",The Blue Line,https://x.com/Wavepiston1,https://www.linkedin.com/company/wavepiston/,11-50,"€900,000","Mar 5, 2014"
Actium Topco,https://www.crunchbase.com/organization/actium-topco,"Mar 13, 2025","$9,479,926",Not Started,"Banking, Finance, Financial Services","London, England, United Kingdom",Actium Topco is a company that offers banking and financial services.,"81,037",—,—,—,—,,,—,"$5,605,973",2024
The CLEO Institute,https://www.crunchbase.com/organization/the-cleo-institute,"Mar 13, 2025","$6,000,000",Not Started,"Advice, Communities, Education, Environmental Consulting, Non Profit","Miami, Florida, United States",The CLEO Institute is a non-profit organization that provides climate crisis education and advocacy to the community.,"93,493",https://cleoinstitute.org/,$1M to $10M,VoLo Foundation,VoLo Foundation,https://x.com/CLEOInstitute,https://www.linkedin.com/company/the-cleo-institute,11-50,"$6,000,000",2010
Zero Point Motion,https://www.crunchbase.com/organization/zero-point-motion,"Mar 13, 2025","£6,580,000",Not Started,"GPS, Navigation, Semiconductor, Sensor","London, England, United Kingdom",Zero Point Motion develops inertial sensors to enable precision positioning and navigation.,"111,908",https://zeropointmotion.com/,$1M to $10M,"Foresight Group, Verve Ventures, SCVC, EIC Accelerator, Foresight Williams","EIC Accelerator, Foresight Williams",https://x.com/zpmtechnology,https://www.linkedin.com/company/zero-point-motion,1-10,"£4,000,000","Oct 2, 2020"
ASW Distillery,https://www.crunchbase.com/organization/asw-distillery,"Mar 13, 2025","$6,665,343",Not Started,"Food and Beverage, Wine And Spirits","Atlanta, Georgia, United States",ASW Distillery is a seller of craft whiskey.,"129,407",https://www.aswdistillery.com/,$1M to $10M,—,—,https://x.com/aswdistillery,https://www.linkedin.com/company/asw-distillery/,11-50,"$4,815,343",2015
Particle,https://www.crunchbase.com/organization/particle-3,"Mar 12, 2025","$106,470,000",Not Started,"Consumer Electronics, Hardware, Information Services, Infrastructure, Internet of Things, Software","San Francisco, California, United States","Particle is an integrated IoT platform that helps businesses connect, manage, and deploy software applications.","1,383",https://www.particle.io/,$10M to $50M,"Alumni Ventures, Bonfire Ventures, Industry Ventures, Collaborative Fund, Energy Impact Partners","Energy Impact Partners, Oreilly AlphaTech Ventures, Qualcomm Ventures, Root Ventures, SOSV, Spark Capital",https://x.com/particle,http://www.linkedin.com/company/particleio,101-250,—,"Nov 1, 2012"
Pickle,https://www.crunchbase.com/organization/pickle-400e,"Mar 12, 2025","$20,000,000",Not Started,"Apparel, Fashion, Marketplace, Peer to Peer, Rental","New York, New York, United States",Pickle is a peer-to-peer clothing rental marketplace that allows users to rent trendy outfits from their local community.,"1,739",https://www.shoponpickle.com/,$1M to $10M,"FirstMark, Craft Ventures, FJ Labs, Burst Capital","Craft Ventures, FirstMark",https://x.com/shoponpickle,https://www.linkedin.com/company/shop-on-pickle,11-50,"$12,000,000","Jan 19, 2021"
Ditto,https://www.crunchbase.com/organization/ditto-506d,"Mar 12, 2025","$136,000,000",Not Started,"Cloud Data Services, Computer, Information Technology, Software","San Francisco, California, United States","Ditto is an edge-sync platform that allows apps to store, sync, and process data anywhere.","2,894",https://www.ditto.com/,$1M to $10M,"Friends & Family Capital, Acrew Capital, US Innovative Technology Fund, True Ventures, Top Tier Capital Partners","Acrew Capital, Amity Ventures, Top Tier Capital Partners, True Ventures",https://x.com/dittolive,https://www.linkedin.com/company/dittolive,11-50,"$82,000,000",2018
Mastra,https://www.crunchbase.com/organization/mastra-44ba,"Mar 12, 2025","$13,000,000",Not Started,"Artificial Intelligence (AI), Developer Tools, Open Source","San Francisco, California, United States",Mastra is a Typescript framework to build AI agents,"4,503",https://mastra.ai/,—,"Y Combinator, Pioneer Fund, SAV (Scale Asia Ventures), Lombardstreet Ventures, Sara Du",Y Combinator,https://x.com/mastra_ai,https://www.linkedin.com/company/mastra-ai/,11-50,"$13,000,000",2024
NetApp,https://www.crunchbase.com/organization/netapp,"Mar 12, 2025","$1,250,000,000",Not Started,"Cloud Computing, Data Management, Data Storage, Information Technology","San Jose, California, United States","NetApp specializes in data storage, data infrastructure, and data management solutions.","6,224",http://netapp.com/,$1B to $10B,Sequoia Capital,Sequoia Capital,https://x.com/netapp,http://www.linkedin.com/company/netapp,10001+,"$1,250,000,000",1992
FORME,https://www.crunchbase.com/organization/forme-life,"Mar 12, 2025","$147,141,153",Not Started,"Fitness, Health Care, Home Health Care, Personal Health, Recreation, Wellness","Los Angeles, California, United States",FORME is a digital fitness platformy that offers smart home gyms and virtual personal training services.,"7,812",https://formelife.com/,$1M to $10M,"Presight Capital, Redbus Ventures, Musha Ventures, Infinitas Capital, Korify Capital",Korify Capital,https://x.com/thisisformelife,https://www.linkedin.com/company/formelife,101-250,"$3,600,000",2020
Onyx,https://www.crunchbase.com/organization/danswer,"Mar 12, 2025","$10,500,000",Not Started,"Generative AI, Information Technology, Natural Language Processing","San Francisco, California, United States",Open source Enterprise Search & AI agents,"8,628",https://www.onyx.app/,—,"Khosla Ventures, Y Combinator, Liquid 2 Ventures, Pioneer Fund, First Round Capital","First Round Capital, Khosla Ventures, Y Combinator",https://x.com/onyx_dot_app,https://www.linkedin.com/company/onyx-dot-app,1-10,"$10,000,000",2023
Thorizon,https://www.crunchbase.com/organization/thorizon,"Mar 12, 2025","€42,500,000",Not Started,"Clean Energy, CleanTech, Energy, Industrial Engineering, Manufacturing, Nuclear, Sustainability, Waste Management","Amsterdam, Noord-Holland, The Netherlands",Thorizon develops and deploys cutting-edge technology for molten salt reactors.,"9,563",https://thorizon.com/,$1M to $10M,"Invest-NL, European Commission, France 2030, Positron Ventures, VDL Groep","France 2030, Invest-NL, PDENH, Positron Ventures",,https://www.linkedin.com/company/thorizon/,11-50,"€16,000,000",2018
