Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Froots,https://www.crunchbase.com/organization/froots-66ee,"Jun 5, 2025","€9,750,000",Not Started,"Asset Management, Financial Services, FinTech, Wealth Management","Vienna, Wien, Austria","Wealth-management, Fintech, Froots is an online wealth manager that helps their clients to obtain long-term financial freedom.","44,051",https://www.froots.io/,$1M to $10M,"Greyhound Capital, Alan Morgan, Big Cheese Ventures, Andreas Treichl, Philipp Freyschlag",Andreas Treichl,,https://at.linkedin.com/company/froots-io,11-50,"€2,900,000","Jun 23, 2020"
Lendurai,https://www.crunchbase.com/organization/lendurai,"Jun 5, 2025","€5,570,000",Not Started,—,"Tallinn, Harjumaa, Estonia",Lendurai provides solutions to enable UAVs to operate without satellite navigation or remote control.,"46,015",https://lendurai.com/,—,"Vsquared Ventures, HCVC, Expeditions, Lemonade Stand",Expeditions,,https://www.linkedin.com/company/lendurai/,1-10,"€5,570,000",2023
Up 'n go - Pay at table,https://www.crunchbase.com/organization/up-n-go,"Jun 5, 2025","$6,010,000",Not Started,"E-Commerce, FinTech, Food and Beverage, Mobile Payments, Payments, QR Codes, Restaurants, Software, Transaction Processing","San Diego, California, United States","1+ million monthly users! Pay at the table used by major restaurant groups including First Watch, Starr Restaurants, Tupelo Honey, and more.","46,783",https://www.upngo.com/,$1M to $10M,"Peter Farrell, Irwin Jacobs, Eric Bellquist, Andy Peskoe","Eric Bellquist, Irwin Jacobs",https://x.com/upngopay,https://www.linkedin.com/company/up-n-go,11-50,"$2,065,000","Oct 7, 2016"
STIF,https://www.crunchbase.com/organization/stif-2800,"Jun 5, 2025","€41,350,000",Not Started,"Commercial, Industrial, Manufacturing","Saint-georges-sur-erve, Pays de la Loire, France",STIF specializes in the manufacture of components for handling of bulk products.,"54,030",https://www.stifnet.com/,$50M to $100M,"BNP Paribas, Societe Generale, Crédit Industriel et Commercial, LCL, Crédit Agricole Anjou Maine","Crédit Agricole Anjou Maine, Societe Generale",,https://www.linkedin.com/company/stif-soci%C3%A9t%C3%A9-de-t%C3%B4lerie-fran%C3%A7aise-/,101-250,"€40,000,000",1986
WEC Energy Group,https://www.crunchbase.com/organization/wec-energy-group,"Jun 5, 2025","$2,275,000,000",Not Started,"Energy, Energy Efficiency, Renewable Energy","Milwaukee, Wisconsin, United States",WEC Energy Group is one of the nation’s largest electric and natural gas delivery companies.,"55,585",https://www.wecenergygroup.com/,$1B to $10B,—,—,https://x.com/WECEnergyGroup,https://www.linkedin.com/company/wec-energy-group,5001-10000,"$775,000,000",2015
F-Secure,https://www.crunchbase.com/organization/f-secure,"Jun 5, 2025","€35,000,000",Not Started,"Computer, Consulting, Cyber Security, Information Technology, Security, Software","Helsinki, Southern Finland, Finland",F-Secure is an IT security company that specializes in providing security software and solutions.,"56,064",http://www.f-secure.com/,$100M to $500M,Nordic Investment Bank,Nordic Investment Bank,https://x.com/FSecure,http://www.linkedin.com/company/f-secure-corporation,501-1000,"€35,000,000",1988
Eurasian Resources Group,https://www.crunchbase.com/organization/eurasian-resources-group,"Jun 5, 2025","$100,000,000",Not Started,"Energy, Food and Beverage, Mining","Luxembourg, Luxembourg, Luxembourg",Eurasian Resources Group (ERG) is a diversified natural resources producer.,"61,656",https://www.eurasianresources.lu/,$10B+,—,—,,https://www.linkedin.com/company/eurasian-resources-group/,10001+,"$100,000,000",2013
Lea bank,https://www.crunchbase.com/organization/lea-bank,"Jun 5, 2025","NOK120,000,000",Not Started,"Banking, Financial Services","Oslo, Oslo, Norway",Lea bank is a digital banking company that provides consumer loans and refinancing solutions for individuals.,"64,142",https://leabank.no/,$10M to $50M,Multitude Bank,Multitude Bank,,https://www.linkedin.com/company/leabankno/,11-50,"NOK120,000,000",2016
Rino Mastrotto Group S.p.A.,https://www.crunchbase.com/organization/rino-mastrotto-group-s-p-a,"Jun 5, 2025","€20,000,000",Not Started,Manufacturing,"Trissino, Veneto, Italy",Rino Mastrotto Group S.p.A. produces and supplies leather products.,"82,987",https://www.rinomastrotto.com/,—,"NB Aurora, Prada Group","NB Aurora, Prada Group",,https://www.linkedin.com/company/rino-mastrotto-group-spa,1001-5000,—,1998
Dine Brands Global,https://www.crunchbase.com/organization/dine-brands-global,"Jun 5, 2025","$1,100,000,000",Not Started,"Consumer, Food and Beverage, Franchise, Marketing, Restaurants","Glendale, California, United States",Dine Brands Global is a food and beverage company that owns and operates restaurants under two brands.,"91,565",https://www.dinebrands.com/,$500M to $1B,—,—,https://x.com/dinecareers,https://www.linkedin.com/company/dineequity-inc-,501-1000,"$600,000,000",2008
First Interstate BancSystem,https://www.crunchbase.com/organization/first-interstate-bancsystem,"Jun 5, 2025","$125,000,000",Not Started,"Banking, Financial Services, Internet","Billings, Montana, United States","First Interstate BancSystem is a financial holding company that offers deposit market share, financial statements and highlights reports.","119,325",https://www.fibk.com/,$500M to $1B,—,—,,https://www.linkedin.com/company/first-interstate-bancsystem-inc/,1001-5000,"$125,000,000",1971
Patriot Bank,https://www.crunchbase.com/organization/patriot-bank-n-a,"Jun 5, 2025","$10,655,200",Not Started,"Banking, Financial Services, Information Services","Stamford, Connecticut, United States",Patriot Bank is a bank that offers financial and lending services.,"119,403",http://bankpatriot.com/,$50M to $100M,—,—,,https://www.linkedin.com/company/patriot-national-bank/,101-250,"$10,655,200",1994
Nebius AI,https://www.crunchbase.com/organization/nebius,"Jun 4, 2025","$1,045,000,000",Not Started,"AI Infrastructure, Cloud Infrastructure, GPU, IaaS, PaaS","Amsterdam, Noord-Holland, The Netherlands",Nebius AI is an AI cloud infrastructure company that provides full-stack computing services and platforms.,218,https://nebius.com/,$100M to $500M,"Accel, Israel Innovation Authority",—,https://x.com/nebiusai,https://www.linkedin.com/company/nebius,501-1000,"$1,000,000,000","Sep 6, 2022"
Vercept,https://www.crunchbase.com/organization/vercept,"Jun 4, 2025","$16,000,000",Not Started,"Artificial Intelligence (AI), Computer","Seattle, Washington, United States",Vercept is a software development company.,374,https://vercept.com/,—,"Arash Ferdowsi, Jeff Dean, Kyle Vogt, Eric Schmidt",—,https://x.com/Vercept_AI,https://www.linkedin.com/company/vercept,11-50,"$16,000,000",2024
Fever,https://www.crunchbase.com/organization/fever,"Jun 4, 2025","$513,527,551",Not Started,"Events, Software, Ticketing","New City, New York, United States","Fever is a live-entertainment discovery tech platform that enables users to discover and book various events, experiences, and attractions.","1,135",https://www.feverup.com/,$1M to $10M,"Accel, L Catterton, Goodwater Capital, Goldman Sachs, Point72","14W, Accel, Atresmedia, Goldman Sachs, Goldman Sachs Asset Management, Labtech, L Catterton, Point72, Rakuten",https://x.com/fever_us,https://www.linkedin.com/company/fever-up,1001-5000,"$100,000,000",2014
Holidu,https://www.crunchbase.com/organization/holidu,"Jun 4, 2025","$252,308,377",Not Started,"Search Engine, Travel, Travel Accommodations, Vacation Rental","Munich, Bayern, Germany",Holidu is a travel technology company focused on the search and booking of vacation rentals.,"3,071",http://www.holidu.com/,$100M to $500M,"Northzone, EQT Ventures, 83North, HV Capital, Vintage Investment Partners","83North, EQT Ventures, Kees Koolen, Key 1 Capital, Prime Ventures",https://x.com/holidu,http://www.linkedin.com/company/holidu,501-1000,"€46,000,000",2014
MIND,https://www.crunchbase.com/organization/mind-a95b,"Jun 4, 2025","$41,000,000",Not Started,"Artificial Intelligence (AI), Cyber Security, Machine Learning, Network Security","Seattle, Washington, United States",MIND is a cybersecurity company that offers a data security platform to automate data loss prevention and insider risk management programs.,"3,223",https://mind.io/,—,"CrowdStrike, Paladin Capital Group, Crosspoint Capital Partners, YL Ventures, Okta Ventures","Crosspoint Capital Partners, Paladin Capital Group, YL Ventures",https://x.com/MIND_Securityio,https://www.linkedin.com/company/mindsecurity,11-50,"$30,000,000",2023
NeuroPace,https://www.crunchbase.com/organization/neuropace,"Jun 4, 2025","$457,100,000",Not Started,"Health Care, Manufacturing, Medical Device, Neuroscience","Mountain View, California, United States",NeuroPace develops and markets implantable devices for the treatment of neurological disorders.,"4,284",http://www.neuropace.com/,$50M to $100M,"Kleiner Perkins, New Enterprise Associates, OrbiMed, MidCap Financial, Soleus Capital","Accelmed, Johnson & Johnson Development Corporation, KCK, MidCap Financial, National Institutes of Health",https://x.com/neuropace,https://www.linkedin.com/company/neuropace,101-250,"$75,000,000",1997
Vivrelle,https://www.crunchbase.com/organization/vivrelle,"Jun 4, 2025","$130,999,994",Not Started,"E-Commerce, Fashion, Jewelry, Subscription Service","New York, New York, United States","Vivrelle is a luxury accessories membership club that provides access to a shared closet of designer handbags, jewelry, and diamonds.","4,422",https://www.vivrelle.com/,$1M to $10M,"Origin Ventures, Plus Capital, 3L Capital, Protagonist, Chapford Capital Group","3L Capital, Origin Ventures, Protagonist",,https://www.linkedin.com/company/vivrelle,11-50,"$62,000,000",2018
Obvio,https://www.crunchbase.com/organization/obvio,"Jun 4, 2025","$31,381,488",Not Started,"Artificial Intelligence (AI), Law Enforcement, Public Safety","San Carlos, California, United States",Obvio provides AI-powered traffic safety solutions using solar-powered monitoring cameras.,"5,700",https://www.obvio.ai/,—,"Khosla Ventures, Pathlight Ventures, Bain Capital Ventures, Caffeinated Capital, GTMfund","Bain Capital Ventures, Khosla Ventures, Pathlight Ventures",https://x.com/ObvioInc,https://www.linkedin.com/company/obvio-inc,1-10,"$22,000,000",2023
Indegene,https://www.crunchbase.com/organization/indegene,"Jun 4, 2025","$368,445,705",Not Started,"Health Care, Information Technology","Princeton, New Jersey, United States",Indegene enables global health care organizations address complex challenges and drive better health and business outcomes.,"6,113",https://www.indegene.com/,$100M to $500M,"Societe Generale, Brighton Park Capital, Premji Invest, Carlyle Global Partners, Smallcap World Fund","Brighton Park Capital, Carlyle Global Partners",,https://www.linkedin.com/company/indegene/,1001-5000,"₹14,470,000,000",1998
Sema4.ai,https://www.crunchbase.com/organization/sema4-ai,"Jun 4, 2025","$55,500,000",Not Started,"Artificial Intelligence (AI), Generative AI, Software, Web Development","Atlanta, Georgia, United States","Sema4.ai is an AI platform that empowers organizations to build, deploy, and manage agents designed to transform knowledge work.","6,154",https://sema4.ai/,$1M to $10M,"Mayfield Fund, Rocketship.vc, MVP Ventures, Benchmark, Canvas Prime",—,,https://www.linkedin.com/company/sema4-ai,11-50,"$25,000,000",2024
Jua,https://www.crunchbase.com/organization/jua,"Jun 4, 2025","$32,931,808",Not Started,"Artificial Intelligence (AI), Developer Platform, Information Technology, Internet, Machine Learning","Zürich, Zurich, Switzerland",Jua provides AI-driven weather forecasting tools for energy trading and analysis.,"6,220",https://www.jua.ai/,$1M to $10M,"468 Capital, Notion Capital, Promus Ventures, Ananda Impact Ventures, Future Energy Ventures","468 Capital, Ananda Impact Ventures, Future Energy Ventures, GGF, Promus Ventures",,https://www.linkedin.com/company/juaai,11-50,"€10,000,000",2022
Publicis Groupe,https://www.crunchbase.com/organization/publicis-groupe,"Jun 4, 2025","€1,250,000,000",Not Started,"Advertising, Marketing, Public Relations","Paris, Ile-de-France, France",Publicis Groupe is a digital and interactive communication services provider.,"6,871",https://www.publicisgroupe.com/,$10B+,—,—,https://x.com/PublicisGroupe,http://www.linkedin.com/company/publicis-groupe,10001+,"€1,250,000,000",1926
"Third Coast Bank, SSB.",https://www.crunchbase.com/organization/third-coast-bank-ssb,"Jun 4, 2025","$210,000,000",Not Started,"Banking, Financial Services","Humble, Texas, United States",Third Coast Bank is a bank that provides treasury management services.,"8,126",https://www.thirdcoast.bank/,$100M to $500M,EJF Capital,EJF Capital,https://x.com/TCBSSB,https://www.linkedin.com/company/third-coast-bank-ssb,251-500,"$150,000,000",2008
Cambrian Innovation,https://www.crunchbase.com/organization/cambrian-innovation,"Jun 4, 2025","$387,564,990",Not Started,"Agriculture, Biotechnology, Energy, Sustainability, Water","Boston, Massachusetts, United States",Cambrian’s water solutions solve resource challenges for food and beverage producers.,"9,599",http://cambrianinnovation.com/,—,"National Science Foundation, Spring Lane Capital, Elemental Impact, Pennybacker Capital, MassVentures","Elemental Impact, ING Capital LLC, National Science Foundation, Pennybacker Capital, Spring Lane Capital",https://x.com/cambrianinno,https://www.linkedin.com/company/1983166,51-100,"$150,000,000",2006
Northslope Technologies,https://www.crunchbase.com/organization/northslope-technologies,"Jun 4, 2025","$6,776,900",Not Started,"Artificial Intelligence (AI), Enterprise Software, Information Technology, Internet, Operating Systems","Denver, Colorado, United States","Northslope Technologies is a global partner of Palantir, specializing in building AI software on the operating system.","12,267",https://www.northslopetech.com/,—,Friends & Family Capital,—,,https://www.linkedin.com/company/northslope-technologies/,11-50,"$6,776,900",2024
