Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Maki,https://www.crunchbase.com/organization/maki-4b8d,"Jan 15, 2025","€37,000,000",Not Started,"Information Services, Information Technology, Recruiting, Software","Paris, Ile-de-France, France",Maki is a skill assessment tool to assess and hire talents.,"5,309",https://www.makipeople.com/,Less than $1M,"Founders Future, DST Global, Picus Capital, Blossom Capital, Frst","Blossom Capital, Founders Future",https://x.com/Maki_People,https://www.linkedin.com/company/makipeople/,11-50,"€26,000,000",2021
Femtosense,https://www.crunchbase.com/organization/femtosense,"Jan 15, 2025","$13,443,347",Not Started,"Information Technology, Semiconductor, Software","Palo Alto, California, United States",Femtosense is a technology company.,"6,037",https://femto.ai/,$1M to $10M,"Gaingels, Amino Capital, J2 Ventures, MassChallenge, Quest Venture Partners","Fine Structure Venture, MassChallenge, Vanedge Capital",,https://www.linkedin.com/company/femtosense,11-50,"$60,000",2018
Endear,https://www.crunchbase.com/organization/endear,"Jan 15, 2025","$9,239,966",Not Started,"CRM, Digital Marketing, Marketing, Marketing Automation, Retail Technology","New York, New York, United States",Endear is a retail CRM and clienteling platform built to help omni-channel brands drive more sales.,"7,406",https://www.endearhq.com/,$1M to $10M,"XRC Ventures, RevTech Ventures, Habitat Partners, Channel Equity Partners","Channel Equity Partners, XRC Ventures",,https://www.linkedin.com/company/endearhq/,11-50,"$6,000,000",2019
Be Biopharma,https://www.crunchbase.com/organization/be-biopharma,"Jan 15, 2025","$356,000,000",Not Started,"Biopharma, Biotechnology, Pharmaceutical","Cambridge, Massachusetts, United States",Be Biopharma develops engineered B cell medicines for serious genetic diseases.,"10,801",https://www.be.bio/,$1M to $10M,"RA Capital Management, ARCH Venture Partners, Longwood Fund, Atlas Venture, Bristol-Myers Squibb","ARCH Venture Partners, Atlas Venture, RA Capital Management",https://x.com/bebiopharma,https://www.linkedin.com/company/be-biopharma-inc,51-100,"$92,000,000",Oct 2020
CH4 Global,https://www.crunchbase.com/organization/ch4-global,"Jan 15, 2025","$45,000,000",Not Started,"Agriculture, Aquaculture, Biotechnology","Henderson, Nevada, United States",CH4 Global mission is to use sustainable aquaculture to impact climate change at scale.,"12,068",https://www.ch4global.com/,$1M to $10M,"DCVC, Chipotle Mexican Grill, DCVC Bio, Cleveland Avenue, Fisheries Research Development Corporation","Chipotle Mexican Grill, Cleveland Avenue, DCVC, DCVC Bio",,https://www.linkedin.com/company/ch4global,51-100,—,Dec 2018
Wolfspeed,https://www.crunchbase.com/organization/wolfspeed,"Jan 15, 2025","$5,007,000,000",Not Started,"Information Technology, Lighting, Semiconductor, Wireless","Durham, North Carolina, United States",Wolfspeed provider of the most field-tested SiC and GaN Power and RF solutions in the world.,"12,658",http://www.wolfspeed.com/,$500M to $1B,"Apollo, Fidelity, US Department of Energy, The Baupost Group, U.S. Department of Commerce","Apollo, Northern Star Partners, U.S. Department of Commerce, US Department of Energy",https://x.com/wolfspeed,https://www.linkedin.com/company/wolfspeed,1001-5000,"$200,000,000","Jul 14, 1987"
Hinge Bio,https://www.crunchbase.com/organization/hinge-bio,"Jan 15, 2025","$30,224,455",Not Started,"Biotechnology, Life Science, Medical","Burlingame, California, United States",Hinge Bio specializes in leveraging its proprietary Flex-Hinge antibody platform to develop bispecific and multispecific antibodies.,"13,532",http://www.hingebio.com/,$1M to $10M,"Point72, National Science Foundation, Agent Capital, InVivium Capital, Lightswitch Capital","National Science Foundation, Point72",,https://www.linkedin.com/company/hinge-bio-inc/about/?viewAsMember=true,11-50,"$30,000,000",2015
Rainbow,https://www.crunchbase.com/organization/rainbow-d362,"Jan 15, 2025","$20,000,000",Not Started,"Consulting, Finance, Insurance, Small and Medium Businesses","San Francisco, California, United States","Rainbow offers insurance to small enterprises, beginning with eateries.","14,762",https://www.userainbow.com/,—,"8VC, Caffeinated Capital, Buckley Ventures, Altai Ventures, Zigg Capital",Zigg Capital,https://x.com/UseRainbow,https://www.linkedin.com/company/userainbow,1-10,"$8,000,000",2021
Teleperformance,https://www.crunchbase.com/organization/teleperformance-group,"Jan 15, 2025","€1,900,000,000",Not Started,"CRM, Customer Service, Outsourcing, Technical Support","Sheridan, Wyoming, United States","Teleperformance is an outsourcing company that provides services for debt collection, telemarketing, CRM, and communication.","15,935",https://www.tp.com/en-us/,$10B+,—,—,https://x.com/Teleperformance,https://www.linkedin.com/company/teleperformance,10001+,"€500,000,000",2018
qbiq,https://www.crunchbase.com/organization/qbiqai,"Jan 15, 2025","$26,000,000",Not Started,"Architecture, Artificial Intelligence (AI), Interior Design, Property Management, Real Estate, Software","New York, New York, United States",qbiq developed an AI-powered platform that automates and optimizes architectural services for the real estate market.,"16,441",https://www.qbiq.ai/,$10M to $50M,"Insight Partners, 10D, Ocean Azul Partners, JLL Spark, Ironwood Ventures","Insight Partners, Ocean Azul Partners",https://x.com/qbiq_ai,https://www.linkedin.com/company/qbiq-ai/,51-100,"$16,000,000","Aug 1, 2019"
Ipsos,https://www.crunchbase.com/organization/ipsos,"Jan 15, 2025","$411,866,061",Not Started,"Advertising, Consulting, Market Research","Paris, Ile-de-France, France","Ipsos is a market research company specialized in advertising, loyalty, marketing, media, and public affairs market research.","17,528",http://www.ipsos.com/,$1B to $10B,Australian Renewable Energy Agency,Australian Renewable Energy Agency,https://x.com/ipsos,https://www.linkedin.com/company/ipsos/about/,10001+,"€400,000,000",1975
Cambridge Wilkinson,https://www.crunchbase.com/organization/cambridge-wilkinson,"Jan 15, 2025","$515,000,000",Not Started,"Banking, Financial Services, Real Estate Investment","New York, New York, United States",Cambridge Wilkinson is a dynamic platform that delivers a complete range of investment banking services to various industrial sectors.,"17,895",http://www.cambridgewilkinson.com/,Less than $1M,—,—,,https://www.linkedin.com/company/cambridge-wilkinson,11-50,—,2014
Bonfire Studios,https://www.crunchbase.com/organization/bonfire-studios,"Jan 15, 2025","$25,000,000",Not Started,"Gaming, Online Games","Irvine, California, United States",Bonfire studios is an independent game studio in Orange County California,"18,731",http://www.bonfirestudios.com/,$10M to $50M,"Andreessen Horowitz, Founders Fund, Correlation Ventures, Riot Games, Altos Ventures",Andreessen Horowitz,https://x.com/BonfireStudios,https://www.linkedin.com/company/bonfire-studios-inc?trk=ppro_cprof,51-100,—,"Mar 3, 2016"
Ranger,https://www.crunchbase.com/organization/ranger-6092,"Jan 15, 2025","$8,900,000",Not Started,"Artificial Intelligence (AI), Information Technology, Quality Assurance, Software","San Francisco, California, United States","Ranger is an AI product that writes, runs, and maintains QA tests that find real bugs.","23,314",https://www.ranger.net/,—,"General Catalyst, BoxGroup, Founder Collective, XYZ Venture Capital, WndrCo","General Catalyst, XYZ Venture Capital",https://x.com/RangerNetHQ,https://www.linkedin.com/company/rangernet,—,"$8,900,000",—
Atomo Coffee,https://www.crunchbase.com/organization/atomo-coffee,"Jan 15, 2025","$61,021,908",Not Started,"Coffee, Retail, Wholesale","Seattle, Washington, United States","Atomo Coffee produces coffee without coffee beans, using upcycled ingredients to create a sustainable and flavorful brew.","25,968",https://atomocoffee.com/,—,"Bessemer Venture Partners, S2G Investments, Blue Horizon Corporation, Climate Capital, AgFunder","AgFunder, Horizons Ventures, S2G Investments",https://x.com/AtomoCoffee,https://www.linkedin.com/company/atomo-coffee,11-50,"$7,800,000",Jan 2019
Foodji,https://www.crunchbase.com/organization/foodji,"Jan 15, 2025","$57,214,747",Not Started,"Food and Beverage, Manufacturing, Vending and Concessions","Grünwald, Bayern, Germany",Foodji is a manufacturer of vending machines intended to offer fresh food.,"26,705",https://www.foodji.com/,$1M to $10M,"FoodLabs, Kharis Capital, DLF Venture, TriplePoint Capital, Movendo Capital","Kharis Capital, Proventus Capital Partners",https://x.com/foodji,https://www.linkedin.com/company/foodji-marketplace-gmbh,51-100,"$5,300,000",2017
Calavo Growers,https://www.crunchbase.com/organization/calavo-growers,"Jan 15, 2025","$80,840,000",Not Started,"Food and Beverage, Food Processing, Manufacturing, Marketing","Santa Paula, California, United States",It is the worldwide leader in the distribution and marketing of fresh avocados.,"30,080",http://www.calavo.com/,$500M to $1B,"Wells Fargo, Ranger Investment Management",Ranger Investment Management,https://x.com/calavo,https://www.linkedin.com/company/1871205/,1001-5000,"$75,000,000",1924
Alium,https://www.crunchbase.com/organization/alium-f766,"Jan 15, 2025","$7,000,000",Not Started,"Brand Marketing, Marketing, Sales, Software","Albany, New York, United States",Alium develops a commercial intelligence platform designed for sales and marketing teams.,"35,282",https://www.alium.io/,$1M to $10M,"Primary Venture Partners, Greycroft","Greycroft, Primary Venture Partners",https://x.com/aliumio,https://www.linkedin.com/company/aliumio,11-50,"$7,000,000",2020
Mega Fortuna,https://www.crunchbase.com/organization/mega-fortuna,"Jan 15, 2025","$12,300,000",Not Started,"Gaming, Mobile Apps, Video Games","Istanbul, Istanbul, Turkey",Mega Fortuna develops mobile gaming discovery and loyalty platforms to reward players.,"38,715",https://megafortuna.co/,$1M to $10M,"APY Ventures, Aonic Group, Tacirler Portfolio Future Impact Fund GSYF, Vestel Ventures","Aonic Group, APY Ventures",https://x.com/megafortunaco,https://www.linkedin.com/company/megafortunaco,11-50,"$10,000,000","Mar 1, 2023"
